Station Name,ZIP,Latitude,Longitude,ID
South Shore Plaza - Tesla Supercharger,2184,42.223016,-71.022012,149298
Mall at Bay Plaza - Tesla Supercharger,10475,40.863231,-73.828839,149299
Atlantic Center - Tesla Supercharger,11217,40.683715,-73.974337,149300
Plaza at Cape May Courthouse - Tesla Supercharger,8210,39.088405,-74.821456,149301
Shoppes at Celebration Place - Tesla Supercharger,34747,28.331278,-81.53247,149302
Target - Tesla Supercharger,95928,39.726617,-121.802832,149303
Doherty Hotel - Tesla Supercharger,48617,43.820391,-84.766717,149304
Target Superstore - Tesla Supercharger,92881,33.826525,-117.515537,149305
Brunswick Square - Tesla Supercharger,8816,40.424158,-74.379906,149306
Meijer - Tesla Supercharger,60805,41.725337,-87.683546,149308
Courtyard by Marriott Fairfield Napa Valley Area - Tesla Supercharger,94534,38.256618,-122.065062,149309
Falcon Ridge Town Center - Tesla Supercharger,92336,34.151104,-117.47141,149310
Butler Town Center - Tesla Supercharger,32608,29.624414,-82.376777,149311
The Shops at Atlas Park - Tesla Supercharger,11385,40.707998,-73.866983,149312
Target - Tesla Supercharger,94541,37.667211,-122.120366,149313
Sheetz - Tesla Supercharger,27536,36.329091,-78.44779,149314
Meijer - Tesla Supercharger,49426,42.843671,-85.862482,149315
Incline Village Shopping Center - Tesla Supercharger,89451,39.250792,-119.948953,149316
Plaza Garage - Tesla Supercharger,46225,39.765443,-86.161222,149317
South Meadow Marketplace - Tesla Supercharger,14850,42.428603,-76.509111,149318
Kill Devil Hills - Tesla Supercharger,27948,35.993182,-75.651504,149319
Tivoli Village - Tesla Supercharger,89145,36.168464,-115.286807,149320
The Linq Promenade - Tesla Supercharger,89109,36.116648,-115.168277,149321
Tivoli Village - Tesla Supercharger,89145,36.168822,-115.286631,149322
Laytonville Supercharger - Tesla Supercharger,95454,39.689252,-123.483306,149323
Village at Leesburg - Tesla Supercharger,20737,39.089761,-77.526543,149324
Market Street - Lynnfield - Tesla Supercharger,1940,42.516588,-71.032486,149325
Whole Foods and the Park Malibu - Tesla Supercharger,90265,34.037333,-118.686056,149326
The Promenade at Sagemore - Tesla Supercharger,8053,39.877502,-74.918512,149327
Mary Brickell Village - Tesla Supercharger,33130,25.764698,-80.194289,149328
Brickell City Centre - Tesla Supercharger,33130,25.76768,-80.192467,149329
Brickell City Centre - Tesla Supercharger,33130,25.766875,-80.194524,149330
Milford Travel Plaza - Tesla Supercharger,6460,41.245823,-73.009059,149331
"Milford, CT - I-95 S - Tesla Supercharger",6460,41.246242,-73.010522,149332
Great Mall - Tesla Supercharger,95035,37.413524,-121.898362,149333
Hy-Vee - Tesla Supercharger,66202,39.020074,-94.661193,149334
Sheetz - Tesla Supercharger,27030,36.458854,-80.636672,149335
Lazy Dog Restaurant - Tesla Supercharger,94560,37.525919,-122.006513,149336
Grand Central Fashion Plaza Shopping Center - Tesla Supercharger,6905,41.107722,-73.546513,149337
Boku Superfood - Tesla Supercharger,93023,34.441909,-119.25908,149339
Hy-Vee - Tesla Supercharger,66061,38.912126,-94.795614,149340
Arcadian Shopping Center - Tesla Supercharger,10562,41.144026,-73.861257,149341
City of Palm Springs Parking Garage - Tesla Supercharger,92262,33.82533,-116.547843,149342
East Market - Tesla Supercharger,19107,39.951387,-75.158569,149343
Hangtown Village Square - Tesla Supercharger,95667,38.730424,-120.787998,149344
Pleasanton Square Shopping Center - Tesla Supercharger,94588,37.700246,-121.908226,149345
Polaris Towne Center - Tesla Supercharger,43240,40.141072,-82.988946,149346
The River Mall - Tesla Supercharger,92270,33.741478,-116.409777,149347
Harbor Gate Shopping Center - Tesla Supercharger,94804,37.91989,-122.348601,149348
Riverdale Park Station - Tesla Supercharger,20737,38.970201,-76.937371,149349
Hy-Vee - Tesla Supercharger,55422,45.019569,-93.325799,149350
QuickChek - Tesla Supercharger,8691,40.193806,-74.59535,149351
Target - Tesla Supercharger,94928,38.347624,-122.720957,149352
Huebner Oaks Shopping Center - Tesla Supercharger,78230,29.549102,-98.580914,149353
Letterman Digital Arts Center - Tesla Supercharger,94129,37.798185,-122.448715,149355
Princeton Plaza - Tesla Supercharger,95118,37.244614,-121.891112,149356
Diablo Plaza - Tesla Supercharger,94583,37.77486,-121.97985,149357
Union Square - Tesla Supercharger,98101,47.610024,-122.332078,149358
Streets of St. Charles - Tesla Supercharger,63303,38.764651,-90.493732,149359
Ridgeway Shopping Center - Tesla Supercharger,6905,41.068704,-73.546435,149360
Target - Tesla Supercharger,94591,38.131238,-122.223418,149361
City of Wall Main Street Parking Lot - Tesla Supercharger,57790,43.99407,-102.24216,149363
Target - Tesla Supercharger,95076,36.915621,-121.773392,149364
Palisades Shopping Center - Tesla Supercharger,10994,41.094668,-73.955364,149365
Staples Plaza - Tesla Supercharger,10589,41.290501,-73.832487,149366
Meijer - Tesla Supercharger,46077,39.950751,-86.343816,149367
Grand Colorado - Building 3,80424,39.480692,-106.066299,149368
Main Location,80235,39.6430529,-105.080692,149370
UMASS AMHERST MULLINS LOT 25,1003,42.39093,-72.53376,149372
SJCC JCCL,1108,42.067974,-72.55739,149373
SJCC JCCR,1106,42.068,-72.557495,149374
STATEOFUTDAS FREDHOUSE1,84020,40.48397,-111.895563,149377
HORIZON POINT SPACE 2,57702,44.018475,-103.253716,149379
FEHBOCES ADK ED CNTR 1,12983,44.35082,-74.11515,149380
Phoenixville Borough - Mill Street Parking Lot,19460,40.134346,-75.51653,149392
Phoenixville Borough - Taylor Alley Parking Lot,19460,40.1343268,-75.51693419,149393
Sunset Harbor Parking Garage,33139,25.79459,-80.14409,149400
EEC- Environmental Education Center,75093,33.013451,-96.773179,149401
North City Campus,92123,32.8086349,-117.145866,149402
WINDY CITY-FOX CHICAGO DC-HOG,60613,41.946796,-87.65494,149405
CONSUMERSENERGY HAS #1,49058,42.64345,-85.31352,149407
CITY ROSEBURG PARKING GARAGE,97470,43.20927,-123.34469,149409
JBG SMITH 520 12TH ST S,22202,38.862456,-77.054843,149414
POWERCHARGE FRONT SHOWROOM,97330,44.575273,-123.259732,149416
Bridgeport Shell,93517,38.255687,-119.231941,149421
WellGreens,92121,32.889452,-117.161639,149437
Yakima Garage,98403,47.25344377,-122.4481877,149439
NORTHWESTERNREC CO-OP OFFICE,16403,41.78733,-80.06426,149443
KCPP SHELTER KC ANIMAL CAMPU,64132,38.997445,-94.533295,149445
ECI ECI PARKING LOT,2341,42.043453,-70.88276,149446
SPRINGHILL SPRINGHILL ST1,89521,39.437354,-119.762283,149447
CREEKSIDE CREEKSIDE1,78653,30.369535,-97.61957,149448
"Target T1309 - Van Nuys, CA",91405,34.213379,-118.460438,149450
The Grand Hotel at the Grand Canyon - Tesla SuperCharger,86023,35.969741,-112.126635,149457
Golden Gate National Recreation Area - Fort Mason,94123,37.805408,-122.432211,149458
United States Park Police - District 3,20015,38.959925,-77.051688,149461
United States Park Police - District 5,20019,38.8669127,-76.9965994,149462
Rock Creek National Park - Klingle Mansion,20008,38.935967,-77.049989,149464
Nissani Brothers Nissan,90230,33.9840806,-118.3978393,149466
County Line Nissan - North,6790,41.8269547,-73.1107105,149467
Mike Erdman Nissan,32926,28.3622374,-80.7994187,149468
Nalley Nissan - Cumming,30041,34.1696097,-84.1251252,149469
Heritage Nissan,30165,34.2855251,-85.1366731,149470
Nissan of Legends,66109,39.1273585,-94.8119719,149471
Kelly Nissan - Woburn,2180,42.4989506,-71.119321,149472
Nissan of Lexington Park,20619,38.2922,-76.496293,149473
Sheehy Nissan- White Marsh,21162,39.3734093,-76.4442501,149474
Deacon Jones Nissan,27534,35.368612,-77.929719,149475
Woodhouse Place Nissan,68138,41.1746442,-96.1419954,149476
South Shore Nissan,11701,40.6870902,-73.4148646,149477
Nissan of Bay Shore,11706,40.7356438,-73.2509486,149478
Grainger Nissan - Beaufort,29906,32.428635,-80.7207645,149479
Nissan of Paris,38242,36.279223,-88.304458,149480
Garvey Nissan,5759,43.572515,-72.9659823,149481
Nissani Brothers Nissan,90230,33.9840806,-118.3978393,149482
County Line Nissan - North,6790,41.8269547,-73.1107105,149483
Nalley Nissan - Cumming,30041,34.1696097,-84.1251252,149484
Nissan of Legends,66109,39.1273585,-94.8119719,149485
Kelly Nissan - Woburn,2180,42.4989506,-71.119321,149486
Nissan of Lexington Park,20619,38.2922,-76.496293,149487
Sheehy Nissan- White Marsh,21162,39.3734093,-76.4442501,149488
Deacon Jones Nissan,27534,35.368612,-77.929719,149489
Woodhouse Place Nissan,68138,41.1746442,-96.1419954,149490
South Shore Nissan,11701,40.6870902,-73.4148646,149491
Nissan of Bay Shore,11706,40.7356438,-73.2509486,149492
Grainger Nissan - Beaufort,29906,32.428635,-80.7207645,149493
Garvey Nissan,5759,43.572515,-72.9659823,149494
Nissan of Paris,38242,36.279223,-88.304458,149495
NORTHWINDS NORTHWINDS 5,30009,34.062912,-84.288574,149496
Port Condominium Association,33316,26.101479,-80.12285,149499
Hilton Garden Inn Bellevue,98004,47.6188924,-122.1969419,149501
HIGH ASSOCIATES BUILDING 24,17601,40.052821,-76.243914,149504
WESTLODGE LAKERIDGE ST1,6790,41.87506,-73.104977,149506
NEWHAVEN OFFICE TOWN NEW HAVEN,5472,44.126155,-73.153236,149507
CITY HALL 12534 CITY HALL 3,12534,42.249016,-73.78465,149513
JCDOT STATION 2,49201,42.28177,-84.38586,149514
STAYBRIDGE STES STAYBRIDGE STES,88011,32.351807,-106.763724,149516
SHSU Z3-55,77340,30.706437,-95.547224,149517
HUNTLEY STATION 2,5055,43.725191,-72.31535,149520
THE FALLS THE FALLS,12534,42.25175,-73.76392,149522
THEGATE BR GATE LEASCO,33896,28.260306,-81.618209,149523
MAIN STREET STATION 2,28697,36.148506,-81.15196,149524
MAIN STREET STATION 1,28697,36.148705,-81.151412,149525
Smyrna Town Centre,37167,35.996046,-86.525702,149536
TriStar Southern Hills Medical Center,37211,36.0767,-86.7212,149537
The Perch Apartments,90065,34.123196,-118.224034,149538
MURDOCH MURDOCH,15213,40.43862,-79.96008,149540
CONCORD LIGHT RAIL TRAIL PARK,1742,42.464897,-71.398094,149541
MOSEY MOSEY 1,14221,42.959881,-78.758655,149544
BURNS MGT SCH COMM BLDG 5,12110,42.741806,-73.787998,149545
BURNS MGT SCH COMM BLDG 2,12110,42.739933,-73.788345,149546
BEDROCK CORKTOWN 3,48216,42.323624,-83.065702,149548
BEDROCK CORKTOWN 1,48216,42.323676,-83.065727,149549
CNH GARAGE STATION 2,3101,42.987338,-71.464537,149550
FIELDSTONE STATION 1,38119,35.058727,-89.802956,149554
BROWNEVSTATIONS BRW 222-1,2903,41.818791,-71.408987,149555
CONSUMERSENERGY WBR #2,48661,44.277023,-84.2902,149556
13640 Foothill Blvd,91342,34.307912,-118.431073,149568
9909 Topanga,91311,34.25034,-118.606177,149569
1323 Highland Ave,90028,34.095141,-118.33899,149572
10984 Santa Monica Blvd,90025,34.048465,-118.440631,149573
1383 Sunset Blvd,90026,34.073711,-118.251483,149574
The Center DCFC - 1,32725,28.944092,-81.233555,149580
3413 CAHUENGA BLVD,90068,34.131788,-118.352482,149581
Apopka - 3,32703,28.6556,-81.528078,149582
1215 N GAFFEY ST,90731,33.755127,-118.292375,149583
1208 N GAFFEY ST,90731,33.7551,-118.2922,149584
Tavares Chamber of Commerce  1,32778,28.802115,-81.725471,149585
Tavares City Hall - 1,32778,28.802546,-81.727047,149586
Moapa AM PM,89025,36.665966,-114.569437,149587
Eagles Landing,89027,36.804757,-114.137648,149588
Eastport Plaza,97206,45.493247,-122.577501,149589
Dunedin City Hall - 1,34698,28.013026,-82.78574,149590
IAAPA - 1,32837,28.416355,-81.427761,149591
Inverness Govt Center W - 1,34450,28.836812,-82.331755,149592
Inverness Govt Center - 1,34450,28.838237,-82.331346,149593
Dunedin Monroe Parking Garage,34698,28.013713,-82.788515,149596
St Pete Beach Suites - 1,33706,27.737048,-82.750395,149597
Haines City Library - 1,33844,28.108614,-81.625869,149598
Indian Rocks Museum - 1,33785,27.882497,-82.849502,149599
Church Street L2,44087,41.312582,-81.442405,149600
City Hall,44087,41.302712,-81.423723,149601
Gleneagles Golf Club,44087,41.341372,-81.434966,149602
Water Park,44087,41.319725,-81.458882,149603
Tavares Parking Garage DCFC,32778,28.802767,-81.730939,149604
TBBCC - 1,33706,27.73867,-82.749664,149605
Fort Desoto Park - 1,33715,27.613454,-82.735926,149606
King Financial Svcs - 1,33453,28.85016,-82.378226,149607
Walton Ave Rec Center - 1,34689,28.143071,-82.746693,149608
Seattle City Light S Service,98134,47.571333,-122.328404,149609
Montclair Municipal Town Hall,7042,40.817315,-74.215388,149615
Kravis Center - Underground Parking,91711,34.1022,-117.711032,149616
Oak Creek Campus,53154,42.9250795,-87.9161574,149617
CLSB 3BLACKFAN #1,2115,42.340351,-71.103545,149618
60 VALLEY PLANT MIDDLE,2909,41.819143,-71.440371,149619
CITY OF BEACON STATION 1,12508,41.507568,-73.9776,149620
DAVISTECH P3,84037,41.0293,-111.924378,149622
DAVISTECH P2,84037,41.028717,-111.92371,149623
60 VALLEY RISING SUN RT,2909,41.821722,-71.440219,149624
HARMONY MILLS 1 WEST 2 2.3,12047,42.778454,-73.70279,149625
HARMONY MILLS 1 WEST 2 2.4,12047,42.778393,-73.70271,149626
HARMONY MILLS 1 WEST 1 1.2,12047,42.78158,-73.705696,149627
HARMONY MILLS 1 RIVERVIEW 1.1,12047,42.78051,-73.704094,149628
ARSENAL YARDS FLOOR 4,2472,42.362241,-71.159628,149629
CONCORD LIGHT WALDEN ST LOT,1742,42.458851,-71.350669,149631
CONCORD LIGHT KEYES RD LOT,1742,42.460325,-71.351231,149632
COREV CITY CENTER 2,27601,35.774316,-78.638077,149634
Metro 580,94588,37.700678,-121.884398,149638
"Sam's Club 4822 - Murrieta, CA",92563,33.554053,-117.176769,149639
RIVERS SCHOOL RIVERS GW1,2493,42.323967,-71.32553,149645
BEAVER LAKE BEAVER LAKE 2,13027,43.179698,-76.402596,149646
MTA MARC GERMANTOWN,20874,39.174382,-77.270315,149647
NORTHWINDS NORTHWINDS1,30009,34.058598,-84.28537,149653
Parking Terrace,23185,37.274779,-76.707207,149655
RV Building,97034,45.3993036,-122.6520568,149657
Local Government Center,97301,44.9387087,-123.0259577,149658
PARK CENTRAL EV PARK CENTRAL 1,80202,39.748088,-104.996432,149660
LONG BEACH PIKE 14,90802,33.765603,-118.195667,149661
STATEOFUTDAS CLVNRMPTN14,84129,40.670269,-111.955999,149663
STATEOFUTDAS MATHESONCOURT8,84111,40.760253,-111.888861,149664
STATEOFUTDAS CANNONDOH4,84116,40.776612,-111.933929,149666
ONE GLENWOOD 1,27603,35.780115,-78.648556,149667
NEW HARTFORD GW-1 1.2,13413,43.09282,-75.316514,149668
DEVON DEVON OFFICE,19087,40.046276,-75.41089,149669
Illinois Institute of Technology,60616,41.83545303,-87.62598419,149698
City of Loveland - Public Works,80537,40.392786,-105.112756,149701
MONTGOMERY VH MONTGOMERY HALL,60538,41.72909,-88.34178,149706
WISTERIA COFFEE WISTERIA COFFEE,27021,36.27016,-80.36066,149707
FITZ GARAGE SHOP 01,20879,39.158161,-77.215407,149708
BMW-NA RDC JVILLE GW1,32219,30.386889,-81.773495,149709
PUBLIC STATIONS LAKE STREET GP,53703,43.07423,-89.397572,149712
CPI SECURITY STATION 1,28273,35.15766,-80.94982,149713
Miami Beach Convention Center - Loading Dock,33139,25.796827,-80.133267,149720
FEST FOODS HALES,53130,42.942197,-88.04682,149725
TONAWANDA YPR GOLF DOME 1,14150,43.002586,-78.84064,149727
PARAMOUNT MIAMI 4M ONE,33132,25.783052,-80.1919,149728
TOC TOWN OF CHESTER,5143,43.264206,-72.60177,149729
TOWN OF MEDWAY CITY HALL ST1,2053,42.139605,-71.397984,149732
RCSD_701Charter_RedwoodCity_S,94063,37.481782,-122.216633,149735
DS-73,91423,34.157922,-118.439487,149736
RCSD_2521Goodwin_RedwoodCity_O,94061,37.460146,-122.238609,149737
RCSD_170Selby_Atherton_O,94027,37.458115,-122.22021,149738
RCSD_225Clifford_RedwoodCity_O,94062,37.482264,-122.263472,149739
"Walmart 1784 - Salem, OR",97305,44.965504,-122.985356,149740
"Walmart 2218 - Foothill Ranch, CA",92610,33.681115,-117.670676,149741
MORROW WELCOME MORROW DC FAST,30260,33.578325,-84.341064,149753
PGE BURGERVILLEL2#2,97266,45.496997,-122.567731,149754
LAS CIMAS4 LAS CIMAS #1,78746,30.28771,-97.829448,149756
DUAL EV STATION 5,98105,47.663902,-122.300245,149757
NCG MSNW TRUEV1,53719,43.055503,-89.520942,149759
DC CORRIDOR JACKMAN L2,4945,45.624385,-70.251594,149761
AAMCO EV 133 PITKIN,6108,41.76323,-72.652669,149763
"Target T2613 - Chicago, IL",60610,41.904207,-87.643521,149766
215 Wilcox Street,80104,39.3716136,-104.8604662,149768
PACIFIC POWER STATION 3,97741,44.632045,-121.131019,149769
CLV LV FIRE3 ST1,89106,36.180658,-115.17729,149770
DECORUM STATION 4,33966,26.600027,-81.80902,149773
IOWA CITY PRKNG COURT STREET,52240,41.656815,-91.53376,149774
LEFC STATION 1,17543,40.148733,-76.283784,149778
CULVER'S LOGAN CULVER'S,84341,41.756962,-111.828486,149783
DECORUM STATION 3,33966,26.599659,-81.80668,149785
DECORUM STATION 1,33966,26.600042,-81.807594,149786
HOTSARA CHARGER STATION 1,12983,44.326862,-74.13015,149787
DECORUM STATION 5,33966,26.599218,-81.807434,149788
4373 S CENTRAL AVE,90011,34.004437,-118.256566,149791
"Lucky 705 - Concord, CA",94521,37.954075,-121.965022,149792
Tysons West,22182,38.930184,-77.245534,149793
OLDE HICKORY OLDEHICKORY,17601,40.087595,-76.283742,149799
CONCORD LIGHT PLAYGROUND PARK,1742,42.458023,-71.39914,149800
CFU CITY HALL 1 WEST 2ND ST,50613,42.536937,-92.447604,149801
CONSUMERSENERGY LVN CNG #2,48150,42.369849,-83.372509,149830
10320 S WILMINGTON AVE,90002,33.942774,-118.238953,149831
10455 S WILMINGTON AVE,90002,33.941036,-118.239077,149832
10719 S WESTERN AVE,90047,33.938692,-118.309151,149833
Vacaville Premium Outlets,95687,38.367307,-121.956854,149834
Verona Township,7044,40.832564,-74.246326,149869
Homewood Suites,6477,41.252117,-72.998271,149870
47th Avenue Parking,97213,45.528816,-122.614195,149871
POND PATH 1685 A,80301,40.016043,-105.245594,149874
NYALA GAR 3 STATION 2,6880,41.122343,-73.326925,149877
STATEOFUTDAS MATHESONCOURT2,84103,40.759988,-111.889004,149879
NY STATE PARKS JAMES BAIRD,12569,41.68595,-73.791916,149880
EXPRESS SHOP 02,32837,28.406147,-81.403646,149881
HPER STATIONS HYPER STATION,72035,35.077457,-92.461572,149882
11220 Ventura Blvd,91604,34.141718,-118.375065,149889
931 S GRAND AVE,90015,34.043908,-118.259926,149890
BGE-Carroll County Commissione,21157,39.572898,-76.987457,149892
Ridgeline Dr - Kennewick WA,99338,46.195469,-119.265621,149893
"Walmart 5023 - National City, CA",91950,32.675073,-117.097733,149894
Best Western,74525,34.376107,-96.132975,149907
The Nut House - Tesla Destination,74019,36.22696697,-95.70001149,149908
AAA,73013,35.636491,-97.485068,149909
Central Place Residences - P4 - Orange Section,22209,38.896739,-77.071308,149911
Central Place Residences - B1 - Orange Section,22209,38.8969,-77.071308,149912
Central Place Residences - P5 - Orange Section,22209,38.896739,-77.071119,149913
P1 Parking Level 1,98122,47.613651,-122.3183251,149915
CENTURY 21 Ocean location,32931,28.3206881,-80.60973,149916
ORCHARD KNOLL ORCHARD KNOLL 1,43235,40.135864,-83.019,149917
ORCHARD KNOLL ORCHARD KNOLL 2,43235,40.135887,-83.01892,149918
MASSPORT EG-02-05,2128,42.37617,-71.026265,149919
U OF R HOSP SEC D BLUE,14620,43.123421,-77.622592,149920
AGAWAM BORGATI PARK,1001,42.053185,-72.609474,149921
AGAWAM BANDSTAND,1001,42.077496,-72.59453,149922
AGAWAM LIBRARY,1001,42.073742,-72.64312,149923
CWREMC CWREMCSTATION1,47960,40.7472,-86.77552,149925
MASSPORT BG-02-01,2128,42.362434,-71.018814,149927
MASSPORT BG-03-04,2128,42.363445,-71.01862,149928
NATIONWIDECHILD NCH-W30 EV 2,43215,39.952685,-82.992043,149930
NATIONWIDECHILD NCH-W30 EV 1,43215,39.952647,-82.992153,149931
NATIONWIDECHILD NCH-W30 EV 4,43215,39.952637,-82.991905,149932
MASSPORT LIMO-01-02,2128,42.365505,-71.026405,149933
MASSPORT RIDE_APP-01-07,2128,42.370525,-71.02949,149934
412 S MAIN ST,90013,34.047766,-118.247409,149945
7251 S FIGUEROA ST,90003,33.974142,-118.282792,149946
Peace River Campgrounds,34266,27.229927,-81.889621,149949
Takeda Pharmaceutical,91320,34.198502,-118.927661,149952
Janss Marketplace,91360,34.18318,-118.875881,149954
Janss Touchless Car Wash,91360,34.184982,-118.876724,149955
The Oaks - Macy’s Women,91360,34.185876,-118.890055,149957
The Oaks Mall - Macy's Mens,91360,34.18431,-118.886426,149958
Silver Star Chevrolet,91362,34.17522959,-118.8439208,149959
Rusnak BMW,91362,34.162769,-118.831186,149960
Neftin Westlake Volkswagen,91362,34.164753,-118.833784,149961
Central Place Residences - B2 - Orange Section,22209,38.8969,-77.071119,149994
SPARTA TOWNHALL SPARTA LIBRARY,7871,41.035442,-74.63863,149996
GRAND PEAKS ILIFF STATION 1,80014,39.673945,-104.824872,149997
LEHI POWER LEHI POWER DC,84043,40.41393,-111.87781,149998
LEHI POWER LEHI POWER L2,84043,40.413967,-111.877785,149999
FOOD CITY FOOD CITY651 #1,37801,35.736697,-83.99328,150000
RETAIL JEWELRY JULZ,44702,40.802105,-81.375493,150001
RRH UNITY POB 2,14626,43.191075,-77.703873,150002
WEINSTEIN 3 FIVE,78744,30.172599,-97.777067,150004
Marina Village,92649,33.729773,-118.026702,150009
LEXINGTON MA DEPOT SQ 2,2420,42.44921,-71.22789,150026
INT MOTEL INT MOTEL,4619,45.186581,-67.268825,150027
LEXINGTON MA LEXNSTAR03,2420,42.447591,-71.225415,150028
DC CORRIDOR BAKERGREWAL DC4,92309,35.277468,-116.056712,150029
BROOKFIELD PROP BAGBY STATION1,77002,29.758931,-95.370971,150031
EASTON WORTH GAR. #1N,43219,40.054036,-82.913083,150035
GSD STATION 1,30097,33.989123,-84.092054,150044
TOG CAR CHARGE 1,12083,42.41591,-74.02255,150045
BP - 36th and Lyndale MN,55408,44.938057,-93.28768,150047
City of Caldwell - 6th Ave,83605,43.667698,-116.688546,150054
City of Caldwell - 9th Ave,83605,43.665761,-116.685601,150055
Evergy,64098,39.45123865,-94.97842939,150057
Evergy,64098,39.45236533,-94.9764982,150058
Evergy,64098,39.4513712,-94.97877271,150059
Evergy,64098,39.45064217,-94.97834356,150060
Evergy,64108,39.085471,-94.573489,150061
Evergy,64108,39.085471,-94.573489,150062
Evergy,64078,38.679958,-94.480725,150063
Evergy,64138,38.983285,-94.457105,150064
Evergy,64138,38.983285,-94.457105,150065
Evergy,64120,39.123382,-94.557109,150066
Evergy,66040,38.338223,-94.636917,150067
Evergy,66040,38.338223,-94.636917,150068
Evergy,66040,38.338223,-94.636917,150069
Evergy,64504,39.725468,-94.881063,150070
Evergy,64504,39.725468,-94.881063,150071
Evergy,64120,39.131013,-94.480812,150072
Evergy,64120,39.131013,-94.480812,150073
Evergy,64120,39.131013,-94.480812,150074
Evergy,64120,39.131013,-94.480812,150075
Evergy,64034,38.862734,-94.304472,150076
Evergy,64014,39.014796,-94.250777,150077
Evergy,64014,39.014796,-94.250777,150078
Ranchwood Veterinary Hospital,73170,35.3629727,-97.5127897,150155
Oklahoma City Zoo,73111,35.524472,-97.473418,150156
Softball Hall of Fame,73111,35.523389,-97.465141,150157
Cherokee Casino Roland,74954,35.40777233,-94.528524,150158
Keystone Chevrolet,74063,36.137733,-96.094646,150159
Grand Casino Hotel and Resort,74804,35.380651,-97.059049,150160
Central Electric Co-Op Headquarters,74074,36.085983,-97.052292,150162
Cherokee Nation W.W. Keeler Complex,74464,35.852374,-94.990706,150165
Gathering Place,74114,36.1223882,-95.9846093,150167
Holiday Inn - Tulsa City Center,74119,36.149463,-95.989942,150170
Tandy Family YMCA,74135,36.090779,-95.916104,150172
Sleep Inn & Suites - Yukon,73099,35.47813331,-97.75076657,150173
Riverwind Casino,73072,35.181523,-97.500372,150174
Mitch Park,73034,35.685722,-97.5085,150178
Edmond Tennis Center,73013,35.6384683,-97.4927523,150180
Park Place - Tesla Supercharger,92612,33.673024,-117.844587,150181
CEFCO Convenience Store - Tesla Supercharger,78942,30.178951,-96.907021,150182
The Outlet Collection - Tesla Supercharger,98001,47.29799,-122.248532,150184
The Grand Hotel at the Grand Canyon,86023,35.969348,-112.12739,150187
Grand Geneva Resort - Tesla Supercharger,53147,42.608938,-88.407959,150189
Goodwill,55118,44.890399,-93.080785,150194
HealthPartners Neuroscience Specialty Center,55130,44.96192,-93.087048,150195
Napa Premium Outlet - Tesla Supercharger,94558,38.297148,-122.302474,150203
Coddingtown Mall - Tesla Supercharger,95401,38.459409,-122.730226,150204
Sharon Heights Shopping Center - Tesla Supercharger,94025,37.423395,-122.198224,150206
QuickChek - Tesla Supercharger,10941,41.442393,-74.37639,150207
Stanford Shopping Center - Tesla Supercharger,94304,37.441734,-122.170202,150208
Toringdon Market - Tesla Supercharger,28277,35.069256,-80.842023,150209
Schlitterbahn Resort South Padre Island - Tesla Supercharger,78597,26.081812,-97.161236,150210
Patrick Henry Mall - Tesla Supercharger,23602,37.114465,-76.497198,150211
Hotel at Arundel Preserve - Tesla Supercharger,21076,39.153255,-76.74378,150212
"Salem, VA - Tesla Supercharger",24153,37.289541,-80.079404,150213
Willowbrook Commons - Tesla Supercharger,37211,36.110515,-86.723904,150215
Francis Scott Key Mall - Tesla Supercharger,21703,39.384697,-77.405499,150220
Belle Mill Landing - Tesla Supercharger,96080,40.182245,-122.22754,150221
Parker’s - Tesla Supercharger,30439,32.378977,-82.062649,150223
Rudy's Country Store & BBQ - Tesla Supercharger,77598,29.519144,-95.121974,150225
Target - Tesla Supercharger,92584,33.679646,-117.174147,150226
Sheetz - Tesla Supercharger,27577,35.504972,-78.325441,150227
Texas Best Smokehouse Travel Center - Tesla Supercharger,76365,33.800538,-98.196777,150228
The Centre at Panola - Tesla Supercharger,30038,33.698936,-84.173176,150230
Hannaford Supermarket - Tesla Supercharger,4101,43.664439,-70.269546,150231
Irving 24 - Tesla Supercharger,4460,45.60954,-68.522863,150232
Wawa - Tesla Supercharger,8757,39.9418,-74.21245,150233
TA Petro - Tesla Supercharger,98045,47.468033,-121.716442,150235
Pima Crossing Regency Center,85260,33.583443,-111.895122,150241
Frederick County Government,21702,39.4327557,-77.4393568,150242
EA Fleet Lot,21031,39.489744,-76.6636816,150243
Kaiser - Riverside Medical Center,92505,33.9066064,-117.4696075,150246
KAMM LOT STATION 1,81647,39.571358,-107.536476,150247
DANVERS ELECTRI HOBART 1,1923,42.567173,-70.93951,150248
DANVERS ELECTRI ELM STREET 1,1923,42.563423,-70.93865,150249
DISCOVERY1 DISCOVERY1,1720,42.465183,-71.4556,150250
CORK FACTORY CORK 3,15222,40.454085,-79.982389,150254
WARRENCOUNTY DPW 5,12845,43.359247,-73.701335,150255
WARRENCOUNTY DPW 4,12845,43.3592,-73.701305,150256
WARRENCOUNTY DPW 3,12845,43.359019,-73.701171,150257
WARRENCOUNTY DPW 2,12845,43.359015,-73.701099,150258
WARRENCOUNTY DPW 1,12845,43.359015,-73.701072,150259
MCCA BOS COM GARAGE7,2116,42.354008,-71.06807,150263
TCL&P OFFICE TCL&P OFFICES,49686,44.746572,-85.592276,150265
OMAHA ZOO & AQ. OMAHA ZOO STA 2,68107,41.225331,-95.929036,150266
